,0,1,2,3,4,5
272,-1.7171149944238189,-1.6945309145053349,-1.6987194050266698,-1.717702272137974,-3.6692685224991646,-3.625990924425495
273,-1.7415844243041334,-1.719224150975856,-1.7221796565778529,-1.7523319894121263,-2.8635981171084905,-4.339045916927871
274,-2.089401722376734,-2.0786796942937125,-2.0890958851249186,-2.0890319803277433,-5.007086592819562,-2.8297600000000003
275,0.0,0.0,0.0,0.0,0.0,0.0
276,-1.3286085676528792,-1.3014238144933041,-1.2864747222100266,-1.3205147302090567,-1.96,-2.806342827606243
277,-0.7093967252454236,-0.6658204668629355,-0.277336782015886,-0.6680378077332939,-2.757246078615115,-1.9114
278,-1.70854773722614,-1.6869544349374566,-1.7055656414875624,-1.6953107503134932,-1.96,-1.9452952431036103
279,2.1737760172304808,-0.5564856915459866,-0.5452651153600001,-0.5959733476853668,-1.0,-1.0
280,0.0,0.0,0.0,0.0,0.0,0.0
281,-1.9623370023035909,-1.9543507229891075,-1.9684090358258395,-1.9701259282232404,-2.8192134909687185,-2.828763006180174
282,-1.7199432976689675,-1.7254566740087944,-1.7635050938455918,-1.7336749822834068,-3.640827236150223,-1.96
283,-2.062028272947858,-2.0539818113919015,-2.0483750332098314,-2.040050716356496,-4.420536084760476,-3.6782169211298763
284,-1.6366518668847094,-1.6667836862513388,-1.6350478795407561,-1.6789944258353555,-1.96,-2.8416019236765
285,0.0,0.0,0.0,0.0,0.0,0.0
286,-1.9641176492179095,-1.9508013863518305,-1.9472484197280235,-1.96032502596085,-4.232919910217372,-3.6742716203582666
287,-1.3472868257624397,-1.304213952099817,-1.300991661568447,-1.303978614154037,-3.6215084933361217,-2.799493391707225
288,-1.6795058991818819,-1.6814497756087419,-1.6997548929877577,-1.705499626529671,-1.96,-4.383437028475339
289,-2.1181163057549446,-2.11706805990753,-2.11755487703689,-2.118925674603547,-4.373832602413388,-4.380317598883619
290,0.0,0.0,0.0,0.0,0.0,0.0
291,-1.904728623494984,-1.900031928492897,-1.9004050791181581,-1.9095741661364096,-3.6817558394403243,-1.96
292,-1.6979817358577662,-1.6983992020649334,-1.669645964359126,-1.6846690573496022,-2.792523561300029,-4.3280861962711805
293,-1.7156195819258884,-1.7145793149879687,-1.700764792340801,-1.7177708212417986,-3.6419145948404443,-4.923719826056288
294,-2.076046480535943,-2.07552766895802,-2.0848127720489864,-2.0854739298409055,-2.8359395613000293,-5.712014821334332
295,0.0,0.0,0.0,0.0,0.0,0.0
296,-1.4000459234591103,-1.4007841195710549,-1.3949939153014805,-1.368234404458939,-1.96,-1.96
297,-0.6359039041068391,3.0043521361354886,-0.3709048779997378,-0.3868252144,-1.9207628800000003,-1.0
298,-1.7764548798469417,-1.7632514724189081,-1.76344275622512,-1.7814118471433913,-3.637489839371397,-2.8494343183563116
299,-0.5739722800000001,-0.5614924834046464,-0.5431055257599999,-0.5348500223066801,-1.0,-1.9225980160000002
300,0.0,0.0,0.0,0.0,0.0,0.0
301,-1.8456395536405485,-1.8518228241863712,-1.849886560620661,-1.8492631452550754,-2.825310595769739,-2.8245083384706047
302,-1.62440011998891,-1.6429064370206499,-1.6338735691496806,-1.6289485789776053,-1.9222468,-2.8347979572087816
303,-1.966037194791346,-1.971801199296568,-1.9663455924348527,-1.9654702931707855,-2.848429094845632,-5.660905139819654
304,-1.769188511626573,-1.785989808288043,-1.7637266539809222,-1.765355891923236,-2.8373319021668886,-2.829299003146733
305,0.0,0.0,0.0,0.0,0.0,0.0
306,-1.9903908433360915,-1.994449198971345,-1.9898354518359809,-1.9912339803246872,-4.964985272525805,-6.1287123153633125
307,-1.2660043452183367,-1.2902541092876745,-1.2510329808004657,-1.2510329808004657,-3.523871753607824,-2.7563589775456
308,-1.5106882311556245,-1.505825362237007,-1.519815402629026,-1.4816263923418445,-2.834907833571283,-1.96
309,-2.0192001156509147,-2.015278076735134,-2.0095922167731763,-2.0115846211117,-3.7114368741006034,-2.864119900626328
310,0.0,0.0,0.0,0.0,0.0,0.0
311,-1.8297660393117008,-1.8242374016296377,-1.8225955438515526,-1.822950348884739,-4.367334666397948,-3.5964990132112806
312,-1.737871005718859,-1.7577310665816732,-1.7347457207533707,-1.7331466341211694,-1.96,-5.517689749337851
313,-1.8503854242293105,-1.8634282981284382,-1.8497275839404632,-1.8489843666944257,-3.631848148449473,-4.381699489257655
314,-2.1473639354553757,-2.153169603889732,-2.147652906600694,-2.146910772227886,-3.674971145131225,-3.7129227247776404
315,0.0,0.0,0.0,0.0,0.0,0.0
316,-0.9709762012650848,-0.8168246790856118,-0.9019201959009011,-0.8379184100212473,-1.0,-1.9117600000000001
317,-1.7992912814756605,-1.7975546968333207,-1.7941859975978787,-1.7896699036178543,-2.863483746964521,-3.6339091474723797
318,9.430428788906093,-0.20176,-0.196,-0.05004231031292733,-2.3202275493354803,-1.0
319,-1.6122023423512282,-1.671123335800456,-1.6350478795407561,-1.6350478795407561,-3.636045240088115,-4.297121605574441
320,0.0,0.0,0.0,0.0,0.0,0.0
321,-1.8979776288448944,-1.8972746474296316,-1.9059951063315896,-1.900991251821503,-4.360583603780375,-1.926534616
322,-1.6645677883545846,-1.6777524578481082,-1.6490763490250346,-1.6346839663292705,-4.263729050332138,-1.96
323,-2.007876836580876,-1.9987498365267224,-2.0029284454630583,-1.990997349311996,-3.625969379262809,-2.8816
324,-1.7308539504526852,-1.7529102660866418,-1.7358878646785472,-1.733468469738425,-2.8244424187709507,-3.642762942909881
325,0.0,0.0,0.0,0.0,0.0,0.0
326,-1.9744974696757285,-1.9846162371615614,-1.968385232616584,-1.9684441575739915,-2.8816,-2.8811790774223374
327,-1.267664086438325,-1.2767582868778888,-1.2976359974247327,-1.2510329808004657,-1.9060000000000001,-3.616997140094239
328,-1.6624718360351312,-1.6787559543740942,-1.6540160356478304,-1.6681686936654845,-3.6628209259245406,-1.96
329,-2.06571559249825,-2.079373735393335,-2.073026858977633,-2.065811850444022,-3.6338944870512213,-2.771661100626328
330,0.0,0.0,0.0,0.0,0.0,0.0
331,-1.8951401163277586,-1.9053057762664274,-1.8875000625918732,-1.8986441576678836,-3.660310448281489,-3.6649571150337197
332,-1.744823693452956,-1.748071437959481,-1.7607935740963006,-1.733446209899967,-4.923544079741292,-1.96
333,-1.8230380396688382,-1.84107522534573,-1.8408476412403192,-1.8229519899964544,-3.6455676395375995,-3.6141586644245387
334,-2.139837233078387,-2.1426422293103293,-2.1329885668875677,-2.1328199291273275,-3.685690794783068,-4.411010875304216
335,0.0,0.0,0.0,0.0,0.0,0.0
336,-0.9487597139067817,-0.9682423537695019,-0.9269959699910573,-0.9682256066755816,-1.0,-1.0
337,-1.3946252931283796,-1.4040231598123207,-1.375594371003842,-1.3949939153014805,-3.636381998532868,-1.9461199006263281
338,-1.199706231470041,-1.1954709562491632,-1.2298482611573514,-1.1989926883338182,-1.96,-1.96
339,-1.258713284551526,-1.239908762142635,-1.2610485158045484,-1.2482418476634398,-1.92259672,-1.96
340,0.0,0.0,0.0,0.0,0.0,0.0
341,-1.9109599813122884,-1.9174196419817788,-1.9002593619540291,-1.9123521519114188,-4.305489104142367,-2.872603098225479
342,-1.642987251863589,-1.6398756369573286,-1.668428028384212,-1.6970105974661922,-3.612761207015131,-2.832571180662673
343,-2.0096984421072435,-2.0193239659508673,-2.0115846211117,-2.000938218694394,-2.8707630156877513,-2.8816
344,-1.7295995218204443,-1.7366093778679075,-1.7345115861890286,-1.716794405431324,-1.9371362685222402,-3.6276145681754834
345,0.0,0.0,0.0,0.0,0.0,0.0
346,-1.9567253158018658,-1.9616682008777933,-1.9606519404163232,-1.9749792622104785,-5.5688397280451625,-3.6812063249852907
347,-1.2473990039872984,-1.2788233716503032,-1.2510329808004657,-1.2621501742447232,-2.8017043203704066,-2.7522938117536
348,-1.689766530120139,-1.6806320217320967,-1.669378487662275,-1.6612118731008043,-2.8173250525408227,-2.8440842187993334
349,-2.072026592226171,-2.096862460600376,-2.0847580680797475,-2.0732011601509748,-2.8816,-2.8816
350,0.0,0.0,0.0,0.0,0.0,0.0
351,-1.9035548536564524,-1.8919707193411726,-1.8999084569353784,-1.9079880747096372,-4.350470190259394,-2.7431820160000004
352,-1.7244161689810433,-1.7530119643570976,-1.734142684327304,-1.7395439663098977,-2.8186934219405106,-4.2855746892358955
353,-1.8129462529215166,-1.8285303516694191,-1.822347027135016,-1.8095752857051595,-3.6622321499385695,-2.830714245321163
354,-2.134084146812546,-2.1226553157532075,-2.130736252862871,-2.14346724181272,-7.100336365303249,-2.8599856940141484
355,0.0,0.0,0.0,0.0,0.0,0.0
356,-0.9996971582873818,-0.9981822579131625,-1.0809095839030232,-1.0400638848032766,-1.0,-1.9471353641372153
357,-1.307301425914586,-1.2626422503075692,-1.2967655482379241,-1.2988964824669,-2.7754000000000003,-1.96
358,-1.3177105105591784,-1.343872194155097,-1.3001304876742334,-1.316051978963179,-3.4894126596837762,-2.7935088658438447
359,-1.1471018129245203,-1.1275201513994493,-1.1421628323429185,-1.1179316481461585,-3.5401764700728506,-1.9117600000000001
360,0.0,0.0,0.0,0.0,0.0,0.0
361,-1.9421518244539562,-1.935045777106023,-1.9324334748212557,-1.924951601748643,-1.96,-2.820388335887361
362,-1.7467731210173494,-1.7517956619713737,-1.7407133738788774,-1.7336220537724563,-4.290716869576008,-3.623357659285686
363,-2.0383033121948912,-2.054460139256553,-2.050776596971002,-2.0489159189371895,-3.5663862502640042,-4.4241101381788415
364,-1.6304095425008205,-1.6632881741119223,-1.644478393178702,-1.6317690077496152,-1.9284576254656,-4.937114198879553
365,0.0,0.0,0.0,0.0,0.0,0.0
366,-1.9737478463049125,-1.9801207680008095,-1.9663880531140476,-1.9688034543347739,-3.6460260841467407,-2.8699686080569986
367,-1.3645186140739578,-1.3661237491235905,-1.3469404454122473,-1.3464420772906576,-2.7920351049086545,-1.9486435175147343
368,-1.6991405102437511,-1.6836783892029201,-1.7040194171508047,-1.7026528217876635,-1.9325863315456,-1.96
369,-2.110045847736955,-2.113654741713768,-2.1010361879874684,-2.101147122656554,-3.680111762733179,-4.377624733667723
370,0.0,0.0,0.0,0.0,0.0,0.0
371,-1.916473663477586,-1.8993551184151527,-1.8953087605498877,-1.875984409309185,-3.582733985941568,-2.8392752270241264
372,-1.681125365150021,-1.653491634764845,-1.70036475984649,-1.667595930793689,-3.641570971906704,-3.555623310312672
373,-1.638269576542394,-1.6525865857396551,-1.6680264185915834,-1.6680218409386738,-3.5754318253294306,-1.96
374,-2.046392599372205,-2.052897544781674,-2.058047252114018,-2.048636048471747,-6.152023976711118,-4.276693414063663
375,0.0,0.0,0.0,0.0,0.0,0.0
376,-1.4216177343918837,-1.416806881609337,-1.4487705438700427,-1.4379438868965593,-4.972052120001956,-1.9464296295429615
377,-0.9510744093725634,-0.9458776173824415,-0.9880687207204549,-0.9642366108596329,-1.0,-1.0
378,-1.7990217498065326,-1.8155915905008781,-1.8236602041407137,-1.8210069596386602,-3.6112615683488976,-2.857696058347753
379,8.169088935201797,-0.2476153099224717,-0.2769427263561104,0.005400867134584764,-1.0,-1.0
380,0.0,0.0,0.0,0.0,0.0,0.0
381,-1.9408603569145266,-1.958221651380291,-1.9440237540424594,-1.947132910666984,-4.3749595418401555,-4.983480062539719
382,-1.7196311574579264,-1.7314692387924593,-1.7338430892330983,-1.7408350436753648,-6.087971073193129,-3.630844254330399
383,-2.0425242303831226,-2.058831997836476,-2.047705981278747,-2.0468931809874515,-3.664943267952501,-2.8716798594297983
384,-1.6657702564883454,-1.6673406214888764,-1.6674835840579785,-1.6359920909126178,-2.8041384626643144,-1.922860456
385,0.0,0.0,0.0,0.0,0.0,0.0
386,-1.963654414204767,-1.963303350619419,-1.9695596656723338,-1.9751965960815914,-2.831506104300318,-2.8687320192143155
387,-1.3801130047999333,-1.3736278220287301,-1.3406139433679114,-1.3616225246948324,-2.819764366779152,-3.616082749043195
388,-1.7059717939212269,-1.7086931035343684,-1.702860125784761,-1.6863648090474979,-3.6003274873173066,-2.7660942262816004
389,-2.114411548600398,-2.1241741971670494,-2.1017005735175958,-2.0992372704557916,-2.8663273081759595,-5.036702670089747
390,0.0,0.0,0.0,0.0,0.0,0.0
391,-1.9020051353092788,-1.9152454929010647,-1.9002295061259846,-1.893249538291975,-4.257697861336743,-1.96
392,-1.666297590666494,-1.6799312938480453,-1.669645964359126,-1.6919690210477236,-4.272933432105746,-3.6554573053921997
393,-1.6841312589425756,-1.6632873854032502,-1.6691411363300859,-1.658185529946996,-1.9060000000000001,-1.96
394,-2.0619698332740644,-2.052131934496525,-2.0489198231797805,-2.0609268599050505,-2.837246587260198,-4.421680052322822
395,0.0,0.0,0.0,0.0,0.0,0.0
396,-1.4872254213874558,-1.454007356805746,-1.4389551822639755,-1.446263354030743,-1.9117600000000001,-4.220385373311119
397,-0.7881269534301659,-0.30420507152392595,-0.7646516644839424,-0.796029951074835,-1.0,-1.932314159104
398,-1.8309841199828967,-1.8369326169510223,-1.8221661982283723,-1.825409217768677,-2.81154276447623,-1.96
399,-0.32151737680000003,-0.2936896,-0.28815999999999997,0.3213351783560744,-1.0,-1.0
400,0.0,0.0,0.0,0.0,0.0,0.0
401,-1.846393654629541,-1.8512594952794954,-1.8492217894882597,-1.8499831528398252,-1.9461199006263281,-3.6781423216125777
402,-1.6327954000603941,-1.6409421415119871,-1.6334960881850598,-1.6350478795407561,-1.9461199006263281,-2.830114421892426
403,-1.9676329415529068,-1.9720757040971542,-1.9700353961715493,-1.9693701603858158,-3.661688656673462,-4.396030650024109
404,-1.7944617687141085,-1.790027990041031,-1.765355891923236,-1.765355891923236,-4.288184928767148,-1.96
405,0.0,0.0,0.0,0.0,0.0,0.0
406,-2.0102381797900986,-2.0017292926961687,-1.9911116726107627,-1.9912339803246872,-2.832294353676534,-4.392706119249118
407,-1.244729624015624,-1.294212754492483,-1.250639021001413,-1.2510329808004657,-1.949771807407381,-2.7581469715456
408,-1.394760611707931,-1.375075267552897,-1.3907885703498697,-1.3949939153014805,-1.392534900131572,-2.785634654662369
409,-1.989040079638082,-1.9745467339929923,-1.9894040114924239,-1.9697432750250417,-1.9855292756471898,-5.643317127395913
410,0.0,0.0,0.0,0.0,0.0,0.0
411,-1.761493816154859,-1.7635135841617477,-1.7653055370094006,-1.7645502133018791,-1.7725164633466088,-4.372056814789326
412,-1.7343341576080276,-1.7585844654150424,-1.7327528710678333,-1.7347457207533707,-1.9461199006263281,-2.833798305445843
413,-1.848227014288058,-1.8671687905915202,-1.845165915082489,-1.8498231335407596,-2.8303784699458387,-3.660967323052278
414,-2.147660935832166,-2.1521312366996694,-2.147660935832166,-2.1461972551181603,-4.406213591612914,-4.265717407719676
415,0.0,0.0,0.0,0.0,0.0,0.0
416,-1.1989926883338182,-1.1978957884707875,-1.1989926883338182,-1.1989926883338182,-3.6151847999406854,-1.22874383167849
417,-1.8994974696857096,-1.900839340541177,-1.8974620062003886,-1.9005798606920776,-2.846906795854027,-1.9111285697806126
418,0.1352,-0.1,1.3565545911409882,-0.1,-1.0,19.44374322111262
419,-1.7021171739455558,-1.7096102332557679,-1.7304509368443588,-1.7006583940970315,-3.6300687377501486,-1.6918310593813708
420,0.0,0.0,0.0,0.0,0.0,0.0
421,-1.8999126540435143,-1.9047310746813462,-1.9029813250587797,-1.8992378712764215,-4.398997305292257,-3.6390359663301437
422,-1.667298819555221,-1.6517748048775263,-1.6685685972043844,-1.6350368175274372,-2.793067298284327,-2.7421936000000002
423,-1.9912339803246872,-2.0212174805065946,-2.0113350379735855,-2.0091202857038972,-6.124946529648715,-3.669370175143256
424,-1.7343867948737914,-1.7441426456773974,-1.7275650395141986,-1.7346216541835928,-2.7626224483456,-1.96
425,0.0,0.0,0.0,0.0,0.0,0.0
426,-1.9689809334507018,-1.9849012686127363,-1.9730126631696405,-1.9699521838814713,-2.8716778552146076,-3.636238380317142
427,-1.2510329808004657,-1.293856312446724,-1.250875949991175,-1.2510160416350427,-2.8255104824763824,-1.9060000000000001
428,-1.661127601788904,-1.680866798277926,-1.672273762136221,-1.6692581620170008,-3.6397756305797984,-4.8428607897302856
429,-2.0678302726971216,-2.075873685981761,-2.071468836680857,-2.0677885724029625,-2.8699213535153945,-3.648905389986637
430,0.0,0.0,0.0,0.0,0.0,0.0
431,-1.900991251821503,-1.895090398414128,-1.9111373512702172,-1.900991251821503,-4.338623027088157,-3.608074798011729
432,-1.7327528710678333,-1.7602762976568187,-1.7407676514181494,-1.7328962073958816,-2.867819909911195,-3.608021318075263
433,-1.8209256558145923,-1.8447970309204567,-1.8197840599289772,-1.8229519899964544,-4.98474079356401,-5.0240014762361405
434,-2.1329814952651454,-2.1361562176013984,-2.141496525424694,-2.1329814952651454,-4.383502764506027,-6.1362180823418235
435,0.0,0.0,0.0,0.0,0.0,0.0
436,-0.9044016736203975,-1.015812924205835,-0.9048286138890859,-0.8379184100212473,-3.527747466930328,-1.0
437,-1.3948621587240582,-1.4003892818546635,-1.3603793572856244,-1.3949939153014805,-2.780631031167693,-4.332345975192945
438,-1.244731226634583,-1.228125985309144,-1.264177065219358,-1.2510329808004657,-1.96,-1.9576298156369307
439,-1.238111972399605,-1.259796748931885,-1.23320515300561,-1.2502254177754117,-2.7783535364005347,-1.96
440,0.0,0.0,0.0,0.0,0.0,0.0
441,-1.8744689880857026,-1.9173079195249823,-1.8991304108332572,-1.9031976204486156,-1.96,-1.9172896000000001
442,-1.6347816242039408,-1.6690807073977416,-1.6632038730452892,-1.6586798101353022,-1.9172896000000001,-2.847185260340902
443,-2.01077122553664,-2.0198036905052033,-2.011219631400978,-2.006050005074778,-3.6217043048098922,-2.8505863315456
444,-1.732669156385067,-1.7240894062679801,-1.7347457207533707,-1.7396967886752324,-2.8321746047332526,-1.96
445,0.0,0.0,0.0,0.0,0.0,0.0
446,-1.9666299512930194,-1.9598848427015874,-1.9697071626526452,-1.9792233147724392,-3.661973234287522,-2.829708178245693
447,-1.2477804625213005,-1.250287648451003,-1.1989926883338182,-1.2621846763146585,-1.96,-1.96
448,-1.6696375175610747,-1.6713893471615748,-1.6696454364342475,-1.691427777025759,-1.96,-4.341663426382746
449,-2.081208506790287,-2.075476345063904,-2.067682384092147,-2.0824802476329998,-3.6955089094719487,-4.996147319219434
450,0.0,0.0,0.0,0.0,0.0,0.0
451,-1.9008707759595216,-1.9171476805803618,-1.9008703296908616,-1.9000463218499788,-3.6109174543586553,-2.869912455341762
452,-1.7327528710678333,-1.730976416900107,-1.7332659825161354,-1.7484872284903403,-1.96,-3.6497694542393124
453,-1.8207029534371597,-1.8130410339526486,-1.8228417933802428,-1.8284023388982709,-6.040372965906464,-3.6582041383884647
454,-2.14621742578575,-2.1469638512629934,-2.1470545528491334,-2.135280701504012,-4.380880162814264,-4.333336184130693
455,0.0,0.0,0.0,0.0,0.0,0.0
456,-0.9036665695100151,-0.969811096086511,-0.9044016736203975,-0.9501869819476221,-1.0,-1.941791563152425
457,-1.3489234593319288,-1.3184314922470222,-1.3489402860399042,-1.3655085116682864,-1.96,-1.96
458,-1.2978692440204482,-1.312489942253993,-1.300991661568447,-1.2815696574916662,-1.958093536400535,-1.96
459,-1.1958960781128025,-1.1740920694401435,-1.1989810564220191,-1.2150857946799036,-1.96,-1.9325863315456
460,0.0,0.0,0.0,0.0,0.0,0.0
461,-1.9461900002165269,-1.9386809330520602,-1.9511074481878126,-1.9478036557566154,-4.3393525849320564,-4.2419133994513025
462,-1.7342848482911493,-1.7580448220833351,-1.7454200663063268,-1.7341667861999426,-4.372899201885794,-1.9117600000000001
463,-2.0277594286045453,-2.0590199611340125,-2.0345937964232443,-2.031121236267232,-4.400485149829215,-5.031470127325635
464,-1.6350478795407561,-1.629879263544311,-1.6764474878079867,-1.6289681164738496,-1.96,-3.5999992017291698
465,0.0,0.0,0.0,0.0,0.0,0.0
466,-1.9698313216654346,-1.9844881207563538,-1.971281233573482,-1.9700353961715493,-4.35195247414782,-2.7679293374917124
467,-1.348951995105709,-1.3854619647768658,-1.3539899108797375,-1.3465844711617965,-2.797657271560867,-3.5977524352450754
468,-1.7026076926656737,-1.6987454842795118,-1.703376320485404,-1.7007258550095385,-3.631373787097875,-2.85018123675102
469,-2.10149837331105,-2.117428675828698,-2.109303942603295,-2.100910364956563,-4.938758182151683,-5.664567157575041
470,0.0,0.0,0.0,0.0,0.0,0.0
471,-1.9237045888771218,-1.9071188529760468,-1.920836310531721,-1.900991251821503,-4.988169841440448,-1.9276940953600001
472,-1.5950850233966576,-1.6274173672992993,-1.6089094489771378,-1.5976329237945923,-1.6254026942493744,-2.833927511313316
473,-1.5214298424727577,-1.5371920139226758,-1.5134429001349077,-1.5198648733737623,-1.5309758519142915,-1.96
474,-2.0109084141707605,-1.9996693545426218,-2.0019089759550655,-2.0115846211117,-2.0125207264728036,-5.007381666476112
475,0.0,0.0,0.0,0.0,0.0,0.0
476,-1.5223613366481707,-1.502759607315027,-1.5392045699060855,-1.5186050221653715,-4.28054526461677,-1.5279171667855798
477,-1.245432595090148,-1.2519618616904171,-1.2637775583013828,-1.2499578131919364,-2.775816304601275,-1.2489066580720904
478,-1.8990033871268215,-1.8901814031946762,-1.91115862358527,-1.8973544688323707,-3.6626874340451057,-1.9175445340033033
479,-0.1,-0.1,-0.20637000203848002,-0.1,-1.0,18.8370052599392
480,0.0,0.0,0.0,0.0,0.0,0.0
481,-1.947507464209906,-1.9533819665661807,-1.9678617499861266,-1.9421897229249412,-5.035765669235643,-3.667902036523773
482,-1.734621167648025,-1.7319013520807893,-1.7327528710678333,-1.7531929192020117,-2.864049015043479,-3.6017965661807114
483,-2.0287211824427436,-2.0337133442343567,-2.0308752209266787,-2.0437048963899818,-6.180348368282086,-3.674279767844369
484,-1.6691862654190845,-1.6747712256436722,-1.669645964359126,-1.665917507510183,-2.845773045000188,-5.504040508853958
485,0.0,0.0,0.0,0.0,0.0,0.0
486,-1.9649973211051681,-1.966711997228899,-1.9479535376786972,-1.9816188567305029,-1.950938157689671,-2.7945819295169905
487,-1.3459544742596308,-1.388317933927808,-1.3438893798139557,-1.369577922801181,-3.572731153867951,-1.96
488,-1.6993909832554783,-1.716763034740215,-1.702860125784761,-1.7016709854662393,-4.300639007743506,-1.917268
489,-2.1167045997688585,-2.1058475106541845,-2.117623882954156,-2.1189176935752894,-5.607521378284855,-5.115680572983763
490,0.0,0.0,0.0,0.0,0.0,0.0
491,-1.8986338040885793,-1.9185578371271932,-1.9001501531352256,-1.9087778826533,-3.5692552901583037,-1.96
492,-1.6350390807927861,-1.643824558976089,-1.6337227655662314,-1.6428798661127695,-1.9577875635874604,-2.8503516495213654
493,-1.5966618750629098,-1.622090092440452,-1.5990082078549543,-1.6157489724414087,-1.9276940953600001,-1.96
494,-2.0492333680004147,-2.0396640531301315,-2.049199550252602,-2.047598632714238,-3.7152670855000265,-6.10872338400769
495,0.0,0.0,0.0,0.0,0.0,0.0
496,-1.5223613366481707,-1.526066498241924,-1.5223613366481707,-1.5001515826210192,-2.8375291643769223,-2.7577138048000003
497,-1.0294965824085582,-1.0458948154762586,-1.0865469241677026,-1.08501804193829,-1.96,-2.7764581150263283
498,-1.8944155912126102,-1.8877476440702612,-1.8760325539807325,-1.859229918254753,-2.863753284322892,-3.6385449852883553
499,-0.196,-0.196,-0.196,1.9037875467605798,-1.9060000000000001,-1.0
